transaction_id,date,customer_id,segment,sku,product_name,category,supplier,quantity,unit_price,base_price,total_amount,weight_kg,hs_code,country_of_origin,is_real_product
LS005655,2023-11-14,CRO5668,CRO,P9416-5G,Tween 20 - BioReagent - 5g,reagents,Sigma-Aldrich,25,638.0,645.87,15950.04,0.125,3822.00.10,Germany,True
LS005656,2023-08-24,CRO1605,CRO,TF5432038,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,5,330.19,319.53,1650.97,2.335,3822.00.10,USA,True
LS005657,2024-05-09,ACA6223,Academic,TF8806048,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,1,33310.18,39355.59,33310.18,97.074,9027.80.45,USA,True
LS005658,2025-02-24,GOV9752,Government Lab,BR2967292,Gel Doc EZ Imager Bundle,lab_equipment,Bio-Rad,1,13044.82,15389.34,13044.82,9.49,9027.80.45,USA,True
LS005659,2025-04-14,RES6820,Research Institute,L3771-100G,SDS - BioReagent - 100g,reagents,Sigma-Aldrich,5,6127.07,7450.72,30635.37,0.5,3822.00.10,Germany,True
LS005660,2024-07-26,BIO1853,Biotech Startup,TF3115657,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,1,228.99,249.84,228.99,0.474,3822.00.10,USA,True
LS005661,2024-07-16,BIO2614,Biotech Startup,T6508-25G,Trifluoroacetic acid - ReagentPlus® - 25g,chemicals,Sigma-Aldrich,5,1170.25,1273.37,5851.23,0.125,2905.11.00,Germany,True
LS005662,2024-07-02,ACA5345,Academic,G5516-5G,Glycerol - Molecular biology - 5g,biochemicals,Sigma-Aldrich,3,1623.15,1905.64,4869.45,0.015,3822.00.10,Germany,True
LS005663,2024-07-20,CRO6832,CRO,TF4022212,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,50,44642.36,49085.5,2232117.84,4581.5,9027.80.45,USA,True
LS005664,2025-07-29,CRO2768,CRO,TF3812018,MaxQ 4000 Benchtop Orbital Shaker - Educational,lab_equipment,Thermo Fisher Scientific,25,2491.56,2722.37,62289.1,732.85,9027.80.45,USA,True
LS005665,2024-06-09,RES6826,Research Institute,BR2228129,CFX96 Real-Time PCR Detection System with Gradient,lab_equipment,Bio-Rad,5,20933.72,24133.91,104668.62,80.60000000000001,9027.80.45,USA,True
LS005666,2025-05-20,RES1432,Research Institute,EP897529,Mastercycler nexus GSX1 96-well - Standard,lab_equipment,Eppendorf,1,11567.33,12500.0,11567.33,22.0,9027.80.45,Germany,True
LS005667,2025-03-24,BIO1951,Biotech Startup,TF1803888,TipOne Filter Tips 1000µL - Educational,consumables,Thermo Fisher Scientific,5,69.57,75.6,347.87,2.0949999999999998,3926.90.99,USA,True
LS005668,2023-10-21,ACA6783,Academic,TF7357399,Alexa Fluor 488 NHS Ester - Educational,reagents,Thermo Fisher Scientific,1,577.4,647.36,577.4,0.01,3822.00.10,USA,True
LS005669,2024-11-07,GOV6186,Government Lab,BR4923505,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,3,27728.08,31771.55,83184.25,65.82000000000001,9027.80.45,USA,True
LS005670,2024-01-31,ACA1093,Academic,TF7443928,Lipofectamine 3000 Transfection Reagent - Research,reagents,Thermo Fisher Scientific,1,410.25,497.84,410.25,0.243,3822.00.10,USA,True
LS005671,2025-01-30,GOV1108,Government Lab,T6508-100G,Trifluoroacetic acid - ReagentPlus® - 100g,chemicals,Sigma-Aldrich,5,3011.87,3626.69,15059.35,0.5,2905.11.00,Germany,True
LS005672,2024-08-29,GOV5950,Government Lab,TF5949424,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,1,33138.98,38586.24,33138.98,111.076,9027.80.45,USA,True
LS005673,2024-06-04,BIO7859,Biotech Startup,G8270-25G,Glucose - ACS reagent - 25g,biochemicals,Sigma-Aldrich,10,5236.7,6076.01,52366.97,0.25,3822.00.10,Germany,True
LS005674,2023-11-11,GOV1636,Government Lab,T6508-25G,Trifluoroacetic acid - ReagentPlus® - 25g,chemicals,Sigma-Aldrich,2,1120.1,1273.37,2240.19,0.05,2905.11.00,Germany,True
LS005675,2024-04-08,BIO3589,Biotech Startup,TF3875089,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,2,38712.57,42973.01,77425.14,219.572,9027.80.45,USA,True
LS005676,2025-01-31,PHA1104,Pharma Enterprise,TF5546600,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,5,501.67,469.7,2508.33,0.51,3822.00.10,USA,True
LS005677,2024-09-19,ACA6317,Academic,TF8426393,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,3,144.58,171.53,433.73,0.8879999999999999,3926.90.99,USA,True
LS005678,2025-06-12,BIO7933,Biotech Startup,D0632-5G,DTT - BioReagent - 5g,reagents,Sigma-Aldrich,2,701.26,742.71,1402.51,0.01,3822.00.10,Germany,True
LS005679,2025-01-01,ACA1599,Academic,TF9402466,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,1,373.36,422.6,373.36,0.115,3822.00.10,USA,True
LS005680,2024-10-22,CRO8134,CRO,G8270-5G,Glucose - ACS reagent - 5g,biochemicals,Sigma-Aldrich,50,1584.54,1615.14,79227.06,0.25,3822.00.10,Germany,True
LS005681,2025-08-09,CRO1467,CRO,TF7514832,SuperScript IV Reverse Transcriptase - Research,reagents,Thermo Fisher Scientific,10,434.04,459.77,4340.36,0.8999999999999999,3822.00.10,USA,True
LS005682,2025-01-05,RES4672,Research Institute,TF6113092,EVOS M5000 Imaging System - Educational,lab_equipment,Thermo Fisher Scientific,5,26663.89,32113.39,133319.43,56.125,9027.80.45,USA,True
LS005683,2025-06-07,RES3913,Research Institute,TF2658056,Sorvall LYNX 4000 Superspeed Centrifuge - Bulk,lab_equipment,Thermo Fisher Scientific,2,38081.9,41069.75,76163.8,207.52,9027.80.45,USA,True
LS005684,2024-05-12,RES6310,Research Institute,TF1062120,SuperScript IV Reverse Transcriptase - Educational,reagents,Thermo Fisher Scientific,10,318.8,393.44,3188.04,1.1600000000000001,3822.00.10,USA,True
LS005685,2024-10-23,ACA9404,Academic,EP378559,Mastercycler nexus GSX1 96-well - Starter Kit,lab_equipment,Eppendorf,2,12523.15,15000.0,25046.3,44.0,9027.80.45,Germany,True
LS005686,2025-04-03,CRO3687,CRO,BR9916773,T100 Thermal Cycler Educational,lab_equipment,Bio-Rad,25,6313.09,6559.08,157827.28,286.5,9027.80.45,USA,True
LS005687,2024-03-17,BIO6127,Biotech Startup,TF7398164,Heratherm Advanced Protocol Incubator - Bulk,lab_equipment,Thermo Fisher Scientific,1,9082.58,9808.61,9082.58,73.957,9027.80.45,USA,True
LS005688,2023-11-06,RES8473,Research Institute,BR2823598,Mini-PROTEAN Tetra Cell Bundle,lab_equipment,Bio-Rad,2,903.82,952.3,1807.63,3.9,9027.80.45,USA,True
LS005689,2024-01-25,GOV1609,Government Lab,TF6911319,Heratherm Advanced Protocol Incubator - Clinical,lab_equipment,Thermo Fisher Scientific,1,7822.98,9685.27,7822.98,109.171,9027.80.45,USA,True
LS005690,2023-11-02,ACA9555,Academic,TF7018782,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,1,403.85,495.2,403.85,0.248,3822.00.10,USA,True
LS005691,2024-04-09,RES3819,Research Institute,TF3875089,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,5,35390.53,42973.01,176952.63,548.9300000000001,9027.80.45,USA,True
LS005692,2025-05-08,BIO7744,Biotech Startup,TF8561404,Sorvall LYNX 4000 Superspeed Centrifuge - Educational,lab_equipment,Thermo Fisher Scientific,5,50110.49,52662.54,250552.44,419.245,9027.80.45,USA,True
LS005693,2025-06-22,CRO1415,CRO,BR6504658,Mini-PROTEAN Tetra Cell Educational,lab_equipment,Bio-Rad,100,838.19,903.52,83819.23,170.0,9027.80.45,USA,True
LS005694,2023-12-06,RES4337,Research Institute,D0632-100G,DTT - BioReagent - 100g,reagents,Sigma-Aldrich,5,6430.56,7957.57,32152.79,0.5,3822.00.10,Germany,True
LS005695,2024-08-03,ACA7135,Academic,TF9402466,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,1,372.16,422.6,372.16,0.115,3822.00.10,USA,True
LS005696,2025-05-14,PHA9129,Pharma Enterprise,T6508-5G,Trifluoroacetic acid - ReagentPlus® - 5g,chemicals,Sigma-Aldrich,50,355.01,338.49,17750.41,0.25,2905.11.00,Germany,True
LS005697,2024-05-23,RES6324,Research Institute,BR1933425,Criterion TGX Precast Gels Starter Pack,lab_equipment,Bio-Rad,25,64.08,85.17,1602.06,4.5,9027.80.45,USA,True
LS005698,2025-06-30,CRO3798,CRO,U5378-100G,Urea - BioXtra - 100g,biochemicals,Sigma-Aldrich,10,21061.12,20971.04,210611.24,1.0,3822.00.10,Germany,True
LS005699,2024-08-06,PHA6789,Pharma Enterprise,TF5872554,MaxQ 4000 Benchtop Orbital Shaker - Research,lab_equipment,Thermo Fisher Scientific,10,3108.35,2925.09,31083.49,224.60999999999999,9027.80.45,USA,True
LS005700,2025-08-05,PHA6035,Pharma Enterprise,D8418-1G,Dimethyl sulfoxide - BioReagent - 1g,chemicals,Sigma-Aldrich,5,68.39,59.27,341.95,0.005,2905.11.00,Germany,True
LS005701,2023-12-20,BIO3850,Biotech Startup,T6508-100G,Trifluoroacetic acid - ReagentPlus® - 100g,chemicals,Sigma-Aldrich,10,3195.26,3626.69,31952.58,1.0,2905.11.00,Germany,True
LS005702,2023-08-13,RES3995,Research Institute,TF5949424,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,10,31906.65,38586.24,319066.51,1110.76,9027.80.45,USA,True
LS005703,2024-02-13,PHA6865,Pharma Enterprise,A2383-25G,ATP - Disodium salt - 25g,biochemicals,Sigma-Aldrich,25,20217.5,19307.64,505437.45,0.625,3822.00.10,Germany,True
LS005704,2025-02-05,GOV1954,Government Lab,TF7018782,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,2,407.51,495.2,815.03,0.496,3822.00.10,USA,True
LS005705,2025-05-20,GOV6269,Government Lab,TF2736953,MaxQ 4000 Benchtop Orbital Shaker - Bulk,lab_equipment,Thermo Fisher Scientific,1,3282.73,3714.47,3282.73,20.478,9027.80.45,USA,True
LS005706,2024-09-07,RES1436,Research Institute,TF8636370,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,2,223.38,238.73,446.77,0.606,3926.90.99,USA,True
LS005707,2024-02-10,ACA4027,Academic,TF5546600,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,2,404.06,469.7,808.12,0.204,3822.00.10,USA,True
LS005708,2025-06-19,GOV2278,Government Lab,EP873030,Research plus Pipette 100-1000 µL - Starter Kit,lab_equipment,Eppendorf,1,279.61,342.0,279.61,0.1,9027.80.45,Germany,True
LS005709,2024-11-13,PHA5865,Pharma Enterprise,BR2107563,Gel Doc EZ Imager Bundle,lab_equipment,Bio-Rad,5,16385.79,15452.9,81928.93,44.1,9027.80.45,USA,True
LS005710,2025-04-10,GOV3611,Government Lab,BR9018788,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,3,35632.55,42960.28,106897.66,70.71000000000001,9027.80.45,USA,True
LS005711,2025-07-14,ACA9306,Academic,TF5949424,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,1,31283.94,38586.24,31283.94,111.076,9027.80.45,USA,True
LS005712,2023-12-18,ACA3327,Academic,T6508-1G,Trifluoroacetic acid - ReagentPlus® - 1g,chemicals,Sigma-Aldrich,1,72.44,80.59,72.44,0.001,2905.11.00,Germany,True
LS005713,2025-07-02,GOV5825,Government Lab,G8270-100G,Glucose - ACS reagent - 100g,biochemicals,Sigma-Aldrich,1,13896.54,17305.1,13896.54,0.1,3822.00.10,Germany,True
LS005714,2024-12-02,PHA7997,Pharma Enterprise,BR2613819,4-20% Mini-PROTEAN TGX Gels Educational,lab_equipment,Bio-Rad,50,84.4,80.12,4220.15,7.5,9027.80.45,USA,True
LS005715,2025-05-31,RES5731,Research Institute,TF8426393,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,2,158.66,171.53,317.32,0.592,3926.90.99,USA,True
LS005716,2025-02-07,GOV3999,Government Lab,E5134-1G,EDTA - BioXtra - 1g,reagents,Sigma-Aldrich,1,153.01,194.46,153.01,0.001,3822.00.10,Germany,True
LS005717,2024-04-16,BIO6876,Biotech Startup,BR4161080,Mini-PROTEAN Tetra Cell with Gradient,lab_equipment,Bio-Rad,10,872.79,997.81,8727.87,17.2,9027.80.45,USA,True
LS005718,2024-11-12,BIO5031,Biotech Startup,TF1332121,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,1,490.66,503.23,490.66,0.212,3822.00.10,USA,True
LS005719,2024-09-27,RES7473,Research Institute,34859-1G,Hexane - HPLC - 1g,chemicals,Sigma-Aldrich,10,47.51,57.8,475.09,0.01,2905.11.00,Germany,True
LS005720,2024-12-31,BIO9501,Biotech Startup,TF6911319,Heratherm Advanced Protocol Incubator - Clinical,lab_equipment,Thermo Fisher Scientific,10,8579.97,9685.27,85799.67,1091.71,9027.80.45,USA,True
LS005721,2024-02-06,GOV1727,Government Lab,TF2318340,Nunc 96-Well Polystyrene Plates - Clinical,consumables,Thermo Fisher Scientific,1,99.01,123.5,99.01,0.199,3926.90.99,USA,True
LS005722,2024-03-20,ACA3700,Academic,BR4161080,Mini-PROTEAN Tetra Cell with Gradient,lab_equipment,Bio-Rad,1,808.11,997.81,808.11,1.72,9027.80.45,USA,True
LS005723,2023-08-30,ACA2941,Academic,D0632-1G,DTT - BioReagent - 1g,reagents,Sigma-Aldrich,3,148.2,176.83,444.59,0.003,3822.00.10,Germany,True
LS005724,2025-02-12,BIO8961,Biotech Startup,P9416-5G,Tween 20 - BioReagent - 5g,reagents,Sigma-Aldrich,10,520.92,645.87,5209.19,0.05,3822.00.10,Germany,True
LS005725,2025-01-07,ACA5952,Academic,TF5433003,TipOne Filter Tips 1000µL - Bulk,consumables,Thermo Fisher Scientific,1,67.21,74.42,67.21,0.421,3926.90.99,USA,True
LS005726,2024-11-18,RES6510,Research Institute,N8129-1G,NADH - Disodium salt - 1g,biochemicals,Sigma-Aldrich,10,668.44,814.26,6684.41,0.01,3822.00.10,Germany,True
LS005727,2024-11-17,GOV8757,Government Lab,TF5546600,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,2,392.6,469.7,785.2,0.204,3822.00.10,USA,True
LS005728,2024-11-01,RES2842,Research Institute,TF8806048,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,5,35806.02,39355.59,179030.08,485.37,9027.80.45,USA,True
LS005729,2025-07-03,GOV7463,Government Lab,BR4797136,Criterion TGX Precast Gels with Gradient,lab_equipment,Bio-Rad,1,69.65,85.35,69.65,0.16,9027.80.45,USA,True
LS005730,2025-03-02,ACA8114,Academic,U5378-5G,Urea - BioXtra - 5g,biochemicals,Sigma-Aldrich,3,1732.96,1957.3,5198.89,0.015,3822.00.10,Germany,True
LS005731,2024-01-03,BIO5750,Biotech Startup,BR2107563,Gel Doc EZ Imager Bundle,lab_equipment,Bio-Rad,1,15142.04,15452.9,15142.04,8.82,9027.80.45,USA,True
LS005732,2025-05-10,BIO8180,Biotech Startup,EP378559,Mastercycler nexus GSX1 96-well - Starter Kit,lab_equipment,Eppendorf,2,14219.1,15000.0,28438.2,44.0,9027.80.45,Germany,True
LS005733,2025-05-22,PHA6279,Pharma Enterprise,TF8806048,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,50,37991.52,39355.59,1899575.98,4853.7,9027.80.45,USA,True
LS005734,2024-08-09,CRO4104,CRO,TF7514832,SuperScript IV Reverse Transcriptase - Research,reagents,Thermo Fisher Scientific,100,417.71,459.77,41771.45,9.0,3822.00.10,USA,True
LS005735,2024-08-19,BIO2960,Biotech Startup,EP109534,Research plus Pipette 10-100 µL - Starter Kit,lab_equipment,Eppendorf,5,306.64,342.0,1533.18,0.5,9027.80.45,Germany,True
LS005736,2024-12-15,RES4533,Research Institute,EP876926,Research plus Pipette 0.1-2.5 µL - Starter Kit,lab_equipment,Eppendorf,5,311.1,342.0,1555.52,0.5,9027.80.45,Germany,True
LS005737,2025-06-28,GOV8256,Government Lab,BR9309420,T100 Thermal Cycler Educational,lab_equipment,Bio-Rad,1,5143.89,5984.93,5143.89,8.36,9027.80.45,USA,True
LS005738,2023-09-05,PHA6425,Pharma Enterprise,TF3946117,Nunc 96-Well Polystyrene Plates - Educational,consumables,Thermo Fisher Scientific,50,149.92,148.83,7496.08,8.200000000000001,3926.90.99,USA,True
LS005739,2024-05-09,PHA2890,Pharma Enterprise,TF6337313,SuperScript IV Reverse Transcriptase - Clinical,reagents,Thermo Fisher Scientific,5,394.16,367.25,1970.81,0.53,3822.00.10,USA,True
LS005740,2024-08-15,RES8660,Research Institute,TF1803888,TipOne Filter Tips 1000µL - Educational,consumables,Thermo Fisher Scientific,2,67.45,75.6,134.9,0.838,3926.90.99,USA,True
LS005741,2024-02-04,CRO1375,CRO,TF9842274,Lipofectamine 3000 Transfection Reagent - Bulk,reagents,Thermo Fisher Scientific,10,386.68,420.82,3866.83,1.7100000000000002,3822.00.10,USA,True
LS005742,2024-12-25,GOV9466,Government Lab,A3311-5G,BSA - Fraction V - 5g,reagents,Sigma-Aldrich,1,368.88,450.2,368.88,0.005,3822.00.10,Germany,True
LS005743,2025-05-16,RES8175,Research Institute,BR2341757,Criterion TGX Precast Gels Bundle,lab_equipment,Bio-Rad,2,65.79,77.54,131.58,0.44,9027.80.45,USA,True
LS005744,2025-07-03,RES7821,Research Institute,TF8806048,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,1,33738.33,39355.59,33738.33,97.074,9027.80.45,USA,True
LS005745,2025-07-29,GOV9768,Government Lab,EP643296,Research plus Pipette 100-1000 µL - Standard,lab_equipment,Eppendorf,2,240.7,285.0,481.4,0.2,9027.80.45,Germany,True
LS005746,2025-03-30,GOV4671,Government Lab,U5378-25G,Urea - BioXtra - 25g,biochemicals,Sigma-Aldrich,2,5777.92,7363.16,11555.84,0.05,3822.00.10,Germany,True
LS005747,2024-03-18,PHA1156,Pharma Enterprise,BR6707362,C1000 Touch Thermal Cycler Educational,lab_equipment,Bio-Rad,10,8671.33,8283.42,86713.3,111.4,9027.80.45,USA,True
LS005748,2023-11-04,ACA1583,Academic,BR2823598,Mini-PROTEAN Tetra Cell Bundle,lab_equipment,Bio-Rad,2,811.59,952.3,1623.19,3.9,9027.80.45,USA,True
LS005749,2024-11-30,GOV4808,Government Lab,TF2318340,Nunc 96-Well Polystyrene Plates - Clinical,consumables,Thermo Fisher Scientific,1,101.13,123.5,101.13,0.199,3926.90.99,USA,True
LS005750,2024-04-11,ACA8245,Academic,E5134-1G,EDTA - BioXtra - 1g,reagents,Sigma-Aldrich,2,168.86,194.46,337.72,0.002,3822.00.10,Germany,True
LS005751,2024-08-02,RES2235,Research Institute,T1503-5G,Tris base - ACS reagent - 5g,reagents,Sigma-Aldrich,2,759.51,816.58,1519.02,0.01,3822.00.10,Germany,True
LS005752,2024-12-05,BIO3618,Biotech Startup,TF8636370,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,1,228.04,238.73,228.04,0.303,3926.90.99,USA,True
LS005753,2023-10-29,CRO9046,CRO,P9416-25G,Tween 20 - BioReagent - 25g,reagents,Sigma-Aldrich,10,2307.46,2429.71,23074.56,0.25,3822.00.10,Germany,True
LS005754,2024-02-21,RES8154,Research Institute,E7023-25G,Ethanol - 200 proof - 25g,chemicals,Sigma-Aldrich,2,633.78,718.04,1267.57,0.05,2905.11.00,Germany,True
LS005755,2025-06-21,ACA2050,Academic,TF2736953,MaxQ 4000 Benchtop Orbital Shaker - Bulk,lab_equipment,Thermo Fisher Scientific,3,3140.76,3714.47,9422.28,61.434000000000005,9027.80.45,USA,True
LS005756,2025-05-14,ACA4392,Academic,BR9916773,T100 Thermal Cycler Educational,lab_equipment,Bio-Rad,1,5487.45,6559.08,5487.45,11.46,9027.80.45,USA,True
LS005757,2024-10-30,GOV6762,Government Lab,TF2416917,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,2,233.68,279.02,467.36,0.834,3822.00.10,USA,True
LS005758,2025-06-26,PHA1615,Pharma Enterprise,P9416-25G,Tween 20 - BioReagent - 25g,reagents,Sigma-Aldrich,25,2545.37,2429.71,63634.14,0.625,3822.00.10,Germany,True
LS005759,2024-01-09,GOV8319,Government Lab,BR2341757,Criterion TGX Precast Gels Bundle,lab_equipment,Bio-Rad,5,65.52,77.54,327.62,1.1,9027.80.45,USA,True
LS005760,2025-03-11,ACA7227,Academic,271004-100G,Acetonitrile - CHROMASOLV® - 100g,chemicals,Sigma-Aldrich,1,2587.79,2830.75,2587.79,0.1,2905.11.00,Germany,True
LS005761,2025-01-08,ACA3511,Academic,P9416-5G,Tween 20 - BioReagent - 5g,reagents,Sigma-Aldrich,2,536.64,645.87,1073.28,0.01,3822.00.10,Germany,True
LS005762,2023-12-08,RES8431,Research Institute,34859-100G,Hexane - HPLC - 100g,chemicals,Sigma-Aldrich,5,2273.0,2600.86,11365.0,0.5,2905.11.00,Germany,True
LS005763,2023-10-31,PHA7820,Pharma Enterprise,P9416-25G,Tween 20 - BioReagent - 25g,reagents,Sigma-Aldrich,100,2429.45,2429.71,242944.66,2.5,3822.00.10,Germany,True
LS005764,2025-01-14,ACA2103,Academic,L3771-5G,SDS - BioReagent - 5g,reagents,Sigma-Aldrich,1,561.82,695.4,561.82,0.005,3822.00.10,Germany,True
LS005765,2025-04-19,BIO5267,Biotech Startup,34859-1G,Hexane - HPLC - 1g,chemicals,Sigma-Aldrich,10,47.74,57.8,477.38,0.01,2905.11.00,Germany,True
LS005766,2024-01-04,GOV4399,Government Lab,TF8639328,Lipofectamine 3000 Transfection Reagent - Bulk,reagents,Thermo Fisher Scientific,1,357.21,425.86,357.21,0.204,3822.00.10,USA,True
LS005767,2025-03-15,RES3304,Research Institute,T6508-25G,Trifluoroacetic acid - ReagentPlus® - 25g,chemicals,Sigma-Aldrich,5,1063.45,1273.37,5317.25,0.125,2905.11.00,Germany,True
LS005768,2024-03-13,BIO8557,Biotech Startup,BR4923505,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,2,29940.84,31771.55,59881.67,43.88,9027.80.45,USA,True
LS005769,2023-09-26,BIO9965,Biotech Startup,TF4204816,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,2,38078.14,41600.36,76156.29,186.814,9027.80.45,USA,True
LS005770,2024-12-21,ACA2405,Academic,BR9018788,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,1,37432.81,42960.28,37432.81,23.57,9027.80.45,USA,True
LS005771,2023-12-03,BIO3347,Biotech Startup,G5516-25G,Glycerol - Molecular biology - 25g,biochemicals,Sigma-Aldrich,1,6600.5,7168.84,6600.5,0.025,3822.00.10,Germany,True
LS005772,2024-05-12,PHA1323,Pharma Enterprise,L3771-1G,SDS - BioReagent - 1g,reagents,Sigma-Aldrich,50,178.81,165.57,8940.57,0.05,3822.00.10,Germany,True
LS005773,2024-09-03,CRO1163,CRO,A2383-1G,ATP - Disodium salt - 1g,biochemicals,Sigma-Aldrich,25,1122.99,1222.0,28074.77,0.025,3822.00.10,Germany,True
LS005774,2024-04-17,CRO1942,CRO,P9416-5G,Tween 20 - BioReagent - 5g,reagents,Sigma-Aldrich,25,608.61,645.87,15215.37,0.125,3822.00.10,Germany,True
LS005775,2025-01-21,RES2567,Research Institute,TF4204816,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,1,38067.6,41600.36,38067.6,93.407,9027.80.45,USA,True
LS005776,2024-09-16,CRO6971,CRO,TF6337313,SuperScript IV Reverse Transcriptase - Clinical,reagents,Thermo Fisher Scientific,10,364.93,367.25,3649.26,1.06,3822.00.10,USA,True
LS005777,2024-03-10,ACA3565,Academic,P9416-1G,Tween 20 - BioReagent - 1g,reagents,Sigma-Aldrich,1,131.42,153.78,131.42,0.001,3822.00.10,Germany,True
LS005778,2024-08-23,RES4347,Research Institute,34860-1G,Methanol - LC-MS - 1g,chemicals,Sigma-Aldrich,2,56.85,65.41,113.71,0.002,2905.11.00,Germany,True
